iteration,graph,exploitability,init_tid,total_time
288,,0.10042316000797569,0.00012087821960449219,0.9934442043304443
296,,0.12038071065600153,0.00012087821960449219,1.0141689777374268
304,,0.1226366200479665,0.00012087821960449219,1.03688645362854
312,,0.11950213785494207,0.00012087821960449219,1.0583837032318115
320,,0.1165238914936288,0.00012087821960449219,1.0855216979980469
328,,0.11363927659700668,0.00012087821960449219,1.1103274822235107
336,,0.10765821342381399,0.00012087821960449219,1.1317474842071533
344,,0.10733581701866202,0.00012087821960449219,1.1539075374603271
352,,0.113714629548332,0.00012087821960449219,1.180290699005127
360,,0.11742207601972754,0.00012087821960449219,1.2056689262390137
368,,0.11903732863523453,0.00012087821960449219,1.227710485458374
376,,0.11684975350539739,0.00012087821960449219,1.2533349990844727
384,,0.11442170667024643,0.00012087821960449219,1.2746126651763916
392,,0.11209251161498612,0.00012087821960449219,1.2963550090789795
400,,0.10985625200934468,0.00012087821960449219,1.3223638534545898
408,,0.107707474449933,0.00012087821960449219,1.3474483489990234
416,,0.10564114400464142,0.00012087821960449219,1.3691420555114746
424,,0.1036526048169022,0.00012087821960449219,1.3944900035858154
432,,0.10173754512564503,0.00012087821960449219,1.4216153621673584
440,,0.09989196607020145,0.00012087821960449219,1.446263074874878
448,,0.09811215374646587,0.00012087821960449219,1.470670223236084
456,,0.09639465432726724,0.00012087821960449219,1.4934840202331543
464,,0.09473625166266869,0.00012087821960449219,1.5171878337860107
472,,0.09313394718107032,0.00012087821960449219,1.5430703163146973
480,,0.09158494181871824,0.00012087821960449219,1.567737102508545
488,,0.09026340022137791,0.00012087821960449219,1.5927393436431885
496,,0.0877909452191265,0.00012087821960449219,1.6199166774749756
504,,0.0848468973076279,0.00012087821960449219,1.6498520374298096
512,,0.08189964673267336,0.00012087821960449219,1.6769039630889893
520,,0.07674089342651291,0.00012087821960449219,1.7047078609466553
528,,0.07103725512493864,0.00012087821960449219,1.7356233596801758
536,,0.06704891270338564,0.00012087821960449219,1.76619553565979
544,,0.06906355612863646,0.00012087821960449219,1.7940566539764404
552,,0.0697208424610688,0.00012087821960449219,1.823033094406128
560,,0.06899101146054709,0.00012087821960449219,1.8541407585144043
568,,0.0680308934119499,0.00012087821960449219,1.8813471794128418
576,,0.06379070196078396,0.00012087821960449219,1.9124009609222412
584,,0.05155512480157076,0.00012087821960449219,1.9373948574066162
592,,0.0409400860088196,0.00012087821960449219,1.9610915184020996
600,,0.03884736572258363,0.00012087821960449219,1.9886987209320068
608,,0.04636297344692153,0.00012087821960449219,2.0152831077575684
616,,0.04696471070477015,0.00012087821960449219,2.039247989654541
624,,0.046363562421704696,0.00012087821960449219,2.060931921005249
632,,0.048174997615786364,0.00012087821960449219,2.0893685817718506
640,,0.05388710752528114,0.00012087821960449219,2.1148314476013184
648,,0.05884982619746326,0.00012087821960449219,2.137032985687256
656,,0.06275243449510404,0.00012087821960449219,2.1648261547088623
664,,0.06597042582478607,0.00012087821960449219,2.1921424865722656
672,,0.06838133876905284,0.00012087821960449219,2.2173991203308105
680,,0.06973355550059124,0.00012087821960449219,2.2441859245300293
688,,0.06936158103503487,0.00012087821960449219,2.2726006507873535
696,,0.06856546532037722,0.00012087821960449219,2.304104804992676
704,,0.06778741748028205,0.00012087821960449219,2.3347342014312744
712,,0.06702682934149418,0.00012087821960449219,2.364150285720825
720,,0.06628311971906231,0.00012087821960449219,2.38771390914917
728,,0.06555573294166273,0.00012087821960449219,2.414208173751831
736,,0.06484413746481343,0.00012087821960449219,2.4452121257781982
744,,0.06414782457732537,0.00012087821960449219,2.4764442443847656
752,,0.06346630717741719,0.00012087821960449219,2.5050196647644043
760,,0.06279911866215349,0.00012087821960449219,2.5346782207489014
768,,0.0613265438702999,0.00012087821960449219,2.5613861083984375
776,,0.05894442611226913,0.00012087821960449219,2.619584083557129
784,,0.05593519991204465,0.00012087821960449219,2.647001266479492
792,,0.05237338784573897,0.00012087821960449219,2.6771085262298584
800,,0.04826453845099421,0.00012087821960449219,2.703096628189087
808,,0.04395568627135371,0.00012087821960449219,2.733133554458618
816,,0.039618019312906205,0.00012087821960449219,2.7635836601257324
824,,0.034920132255042424,0.00012087821960449219,2.791731595993042
832,,0.032286897054871755,0.00012087821960449219,2.8224849700927734
840,,0.03196454610305999,0.00012087821960449219,2.8496036529541016
848,,0.026438353217169586,0.00012087821960449219,2.8755393028259277
856,,0.018359634092673827,0.00012087821960449219,2.903703451156616
